Canal,Franja Horaria,Año,Fecha,Día de la semana,Mes,Share Niños 4-8 años,Rating en Miles Niños 4-8 años,Share Amas de casa 18+,Rating en Miles Amas de casa 18+,Share Personas 4+,Rating en Miles Personas 4+
Boomerang,0600-2400,2018,2018-09-20,Thursday,9,2.48,4.95,0.28,3.93,0.57,18.95
Boomerang,0600-2400,2018,2018-09-21,Friday,9,3.45,8.04,0.52,7.03,0.93,30.6
Boomerang,0600-2400,2018,2018-09-22,Saturday,9,4.17,11.14,1.36,16.22,1.67,52.94
Boomerang,0600-2400,2018,2018-09-23,Sunday,9,7.27,18.54,0.85,11.12,1.58,56.51
Boomerang,0600-2400,2018,2018-09-24,Monday,9,5.23,10.48,0.77,11.15,1.03,35.75
Boomerang,0600-2400,2018,2018-09-25,Tuesday,9,4.19,8.1,0.64,9.16,0.86,29.37
Boomerang,0600-2400,2018,2018-09-26,Wednesday,9,2.87,6.04,0.24,3.42,0.55,19.35
Boomerang,0600-2400,2018,2018-09-27,Thursday,9,2.5,4.65,0.48,6.83,0.67,22.49
Boomerang,0600-2400,2018,2018-09-28,Friday,9,2.22,4.35,0.59,8.18,0.7,23.2
Boomerang,0600-2400,2018,2018-09-29,Saturday,9,3.54,10.39,0.37,4.8,1.07,36.79
Boomerang,0600-2400,2018,2018-09-30,Sunday,9,3.66,8.42,0.23,3.23,0.73,26.75
Boomerang,0600-2400,2018,2018-10-01,Monday,10,2.53,6.45,0.42,5.89,0.84,28.66
Boomerang,0600-2400,2018,2018-10-02,Tuesday,10,3.14,6.6,0.33,4.75,0.7,23.91
Boomerang,0600-2400,2018,2018-10-03,Wednesday,10,2.12,5.06,0.38,5.44,0.57,19.73
Boomerang,0600-2400,2018,2018-10-04,Thursday,10,2.06,4.18,0.51,7.3,0.66,21.83
Boomerang,0600-2400,2018,2018-10-05,Friday,10,2.11,5.43,0.47,6.28,0.59,19.55
Boomerang,0600-2400,2018,2018-10-06,Saturday,10,1.73,5.02,0.16,2.15,0.44,14.71
Boomerang,0600-2400,2018,2018-10-07,Sunday,10,2.49,5.96,0.38,5.27,0.7,24.89
Boomerang,0600-2400,2018,2018-10-08,Monday,10,1.98,5.92,0.49,7.26,0.74,26.99
Boomerang,0600-2400,2018,2018-10-09,Tuesday,10,2.96,9.2,0.29,4.33,0.72,26.6
Boomerang,0600-2400,2018,2018-10-10,Wednesday,10,2.56,6.66,0.31,4.39,0.6,21.23
Boomerang,0600-2400,2018,2018-10-11,Thursday,10,4.16,13.43,0.53,7.68,1.02,37.14
Boomerang,0600-2400,2018,2018-10-12,Friday,10,3.06,8.12,0.48,6.47,0.79,26.4
Boomerang,0600-2400,2018,2018-10-13,Saturday,10,4.38,9.25,0.63,7.31,0.93,27.45
Boomerang,0600-2400,2018,2018-10-14,Sunday,10,3.25,7.47,0.4,4.87,0.91,28.87
Boomerang,0600-2400,2018,2018-10-15,Monday,10,3.79,9.09,0.42,6.07,0.81,29.3
Boomerang,0600-2400,2018,2018-10-16,Tuesday,10,4.73,11.59,0.57,7.97,1.12,39.12
Boomerang,0600-2400,2018,2018-10-17,Wednesday,10,3.77,7.74,0.45,5.94,0.88,28.52
Boomerang,0600-2400,2018,2018-10-18,Thursday,10,4.5,8.29,0.67,9.45,0.99,32.13
Boomerang,0600-2400,2018,2018-10-19,Friday,10,2.05,5.24,0.8,11.23,0.89,29.7
Boomerang,0600-2400,2018,2018-10-20,Saturday,10,3.71,10.1,1.15,14.6,1.63,53.71
Boomerang,0600-2400,2018,2018-10-21,Sunday,10,4.99,10.73,0.93,13.09,1.25,44.91
Boomerang,0600-2400,2018,2018-10-22,Monday,10,4.72,10.83,0.35,5.02,0.77,26.15
Boomerang,0600-2400,2018,2018-10-23,Tuesday,10,2.03,4.23,0.51,7.23,0.8,27.27
Boomerang,0600-2400,2018,2018-10-24,Wednesday,10,3.93,8.18,0.64,8.77,0.85,28.91
Boomerang,0600-2400,2018,2018-10-25,Thursday,10,2.97,6.93,0.24,3.39,0.69,22.7
Boomerang,0600-2400,2018,2018-10-26,Friday,10,3.36,7.59,0.35,4.54,0.77,23.6
Boomerang,0600-2400,2018,2018-10-27,Saturday,10,3.84,11.13,0.48,5.51,1.09,34.33
Boomerang,0600-2400,2018,2018-10-28,Sunday,10,3.44,7.62,0.41,5.43,0.81,27.81
Boomerang,0600-2400,2018,2018-10-29,Monday,10,2.7,5.45,0.48,7.02,0.67,22.4
Boomerang,0600-2400,2018,2018-10-30,Tuesday,10,4.78,9.17,0.67,8.8,1.11,35.58
Boomerang,0600-2400,2018,2018-10-31,Wednesday,10,2.85,4.29,0.68,8.47,0.89,25.99
Boomerang,0600-2400,2018,2018-11-01,Thursday,11,4.08,9.78,0.51,6.88,0.88,28.98
Boomerang,0600-2400,2018,2018-11-02,Friday,11,3.77,9.03,0.54,6.9,0.91,28.93
Boomerang,0600-2400,2018,2018-11-03,Saturday,11,4.48,11.98,0.47,5.54,0.95,31.18
Boomerang,0600-2400,2018,2018-11-04,Sunday,11,3.05,6.86,0.45,5.36,0.72,23.28
Boomerang,0600-2400,2018,2018-11-05,Monday,11,3.41,8.06,0.64,8.84,0.85,31.48
Boomerang,0600-2400,2018,2018-11-06,Tuesday,11,2.1,4.79,0.55,7.21,0.69,22.07
Boomerang,0600-2400,2018,2018-11-07,Wednesday,11,3.21,7.56,0.39,5.17,0.78,25.47
Boomerang,0600-2400,2018,2018-11-08,Thursday,11,3.0,6.87,0.6,7.84,0.82,26.83
Boomerang,0600-2400,2018,2018-11-09,Friday,11,3.33,8.07,0.37,4.97,1.04,33.7
Boomerang,0600-2400,2018,2018-11-10,Saturday,11,4.49,13.9,0.56,7.02,1.02,33.24
Boomerang,0600-2400,2018,2018-11-11,Sunday,11,2.56,6.73,0.57,7.63,0.83,28.86
Boomerang,0600-2400,2018,2018-11-12,Monday,11,3.99,11.11,0.33,4.55,0.86,31.37
Boomerang,0600-2400,2018,2018-11-13,Tuesday,11,3.99,10.04,0.84,11.66,1.14,39.29
Boomerang,0600-2400,2018,2018-11-14,Wednesday,11,3.49,8.36,0.65,8.84,0.76,25.64
Boomerang,0600-2400,2018,2018-11-15,Thursday,11,3.61,9.95,0.36,4.82,0.82,27.73
Boomerang,0600-2400,2018,2018-11-16,Friday,11,3.54,9.61,0.51,6.7,0.93,30.54
Boomerang,0600-2400,2018,2018-11-17,Saturday,11,3.39,10.56,0.77,9.54,0.89,29.27
Boomerang,0600-2400,2018,2018-11-18,Sunday,11,6.69,16.51,0.65,8.99,0.98,34.36
Boomerang,0600-2400,2018,2018-11-19,Monday,11,2.65,8.05,0.46,6.27,0.9,30.26
Boomerang,0600-2400,2018,2018-11-20,Tuesday,11,2.75,6.97,0.45,5.98,0.73,24.62
Boomerang,0600-2400,2018,2018-11-21,Wednesday,11,5.08,14.66,0.9,12.47,1.28,44.4
Boomerang,0600-2400,2018,2018-11-22,Thursday,11,4.38,10.46,0.44,5.77,0.88,29.29
Boomerang,0600-2400,2018,2018-11-23,Friday,11,3.74,10.67,0.36,4.77,0.81,26.56
Boomerang,0600-2400,2018,2018-11-24,Saturday,11,4.21,12.43,0.34,4.13,0.98,31.27
Boomerang,0600-2400,2018,2018-11-25,Sunday,11,1.87,4.91,0.76,9.46,0.76,25.42
Boomerang,0600-2400,2018,2018-11-26,Monday,11,1.78,5.44,0.89,12.43,1.02,34.7
Boomerang,0600-2400,2018,2018-11-27,Tuesday,11,3.35,9.53,0.81,11.11,1.14,38.37
Boomerang,0600-2400,2018,2018-11-28,Wednesday,11,2.68,7.3,1.06,14.23,0.98,33.88
Boomerang,0600-2400,2018,2018-11-29,Thursday,11,5.06,12.93,1.22,14.69,1.37,42.96
Boomerang,0600-2400,2018,2018-11-30,Friday,11,4.32,12.99,0.95,11.59,1.25,38.78
Boomerang,0600-2400,2018,2018-12-01,Saturday,12,2.39,5.96,0.82,8.64,0.97,26.47
Boomerang,0600-2400,2018,2018-12-02,Sunday,12,2.75,6.56,0.33,3.72,0.69,20.4
Boomerang,0600-2400,2018,2018-12-03,Monday,12,2.96,7.39,0.36,4.41,0.75,23.69
Boomerang,0600-2400,2018,2018-12-04,Tuesday,12,3.03,6.57,0.45,5.42,0.67,20.31
Boomerang,0600-2400,2018,2018-12-05,Wednesday,12,3.56,8.55,0.37,4.6,0.75,23.5
Boomerang,0600-2400,2018,2018-12-06,Thursday,12,2.56,7.2,0.64,7.64,0.99,30.71
Boomerang,0600-2400,2018,2018-12-07,Friday,12,1.82,4.12,0.42,4.2,0.6,15.24
Boomerang,0600-2400,2018,2018-12-08,Saturday,12,2.59,5.67,0.21,2.24,0.51,14.41
Boomerang,0600-2400,2018,2018-12-09,Sunday,12,1.98,3.58,0.29,3.55,0.41,13.43
Boomerang,0600-2400,2018,2018-12-10,Monday,12,2.5,7.75,0.26,3.21,0.67,21.6
Boomerang,0600-2400,2018,2018-12-11,Tuesday,12,1.7,4.32,0.34,4.46,0.45,14.57
Boomerang,0600-2400,2018,2018-12-12,Wednesday,12,2.62,7.66,0.63,7.81,0.91,28.99
Boomerang,0600-2400,2018,2018-12-13,Thursday,12,1.42,3.84,0.61,7.43,0.79,24.77
Boomerang,0600-2400,2018,2018-12-14,Friday,12,1.41,3.22,0.46,5.09,0.6,17.35
Boomerang,0600-2400,2018,2018-12-15,Saturday,12,2.89,7.14,0.35,3.68,0.63,16.9
Boomerang,0600-2400,2018,2018-12-16,Sunday,12,2.21,5.15,0.11,1.21,0.42,12.72
Boomerang,0600-2400,2018,2018-12-17,Monday,12,2.19,6.07,0.33,3.98,0.89,27.18
Boomerang,0600-2400,2018,2018-12-18,Tuesday,12,5.22,11.33,0.29,3.43,0.8,23.06
Boomerang,0600-2400,2018,2018-12-19,Wednesday,12,2.7,8.06,0.37,4.34,0.66,19.29
Boomerang,0600-2400,2018,2018-12-20,Thursday,12,4.3,12.41,0.33,3.78,0.95,28.52
Boomerang,0600-2400,2018,2018-12-21,Friday,12,2.38,6.5,0.32,3.59,0.57,16.36
Boomerang,0600-2400,2018,2018-12-22,Saturday,12,4.08,9.93,0.54,5.08,0.95,23.64
Boomerang,0600-2400,2018,2018-12-23,Sunday,12,2.96,6.16,0.35,3.21,0.65,16.56
Boomerang,0600-2400,2018,2018-12-24,Monday,12,4.41,7.89,0.52,3.71,0.97,20.15
Boomerang,0600-2400,2018,2018-12-25,Tuesday,12,1.6,2.79,0.17,1.85,0.38,10.41
Boomerang,0600-2400,2018,2018-12-26,Wednesday,12,2.87,5.95,0.48,5.89,0.7,22.03
Boomerang,0600-2400,2018,2018-12-27,Thursday,12,4.04,9.6,0.36,4.66,0.57,17.95
Boomerang,0600-2400,2018,2018-12-28,Friday,12,3.56,7.74,0.58,6.87,0.77,22.85
Boomerang,0600-2400,2018,2018-12-29,Saturday,12,3.52,9.35,0.14,1.51,0.6,16.75
Boomerang,0600-2400,2018,2018-12-30,Sunday,12,6.68,14.93,0.33,3.32,1.11,28.81
Boomerang,0600-2400,2018,2018-12-31,Monday,12,4.34,6.83,0.28,2.3,0.71,14.87
Boomerang,0600-2400,2019,2019-01-01,Tuesday,1,0.44,0.82,0.18,1.82,0.33,8.85
Boomerang,0600-2400,2019,2019-01-02,Wednesday,1,3.11,6.41,0.53,6.88,0.74,23.11
Boomerang,0600-2400,2019,2019-01-03,Thursday,1,3.04,7.11,0.58,7.23,0.73,22.95
Boomerang,0600-2400,2019,2019-01-04,Friday,1,1.84,4.22,0.27,3.41,0.46,14.84
Boomerang,0600-2400,2019,2019-01-05,Saturday,1,4.19,8.88,0.54,6.19,0.98,29.94
Boomerang,0600-2400,2019,2019-01-06,Sunday,1,3.77,6.2,0.35,4.15,0.8,24.08
Boomerang,0600-2400,2019,2019-01-07,Monday,1,3.38,5.78,0.6,8.29,0.69,23.92
Boomerang,0600-2400,2019,2019-01-08,Tuesday,1,3.04,7.51,0.59,7.9,0.96,33.18
Boomerang,0600-2400,2019,2019-01-09,Wednesday,1,4.4,10.52,0.56,7.38,0.83,27.54
Boomerang,0600-2400,2019,2019-01-10,Thursday,1,2.88,7.07,0.6,8.04,0.81,28.47
Boomerang,0600-2400,2019,2019-01-11,Friday,1,3.75,10.07,0.36,4.78,0.66,22.46
Boomerang,0600-2400,2019,2019-01-12,Saturday,1,3.1,8.58,0.52,6.35,0.92,29.42
Boomerang,0600-2400,2019,2019-01-13,Sunday,1,1.56,3.28,0.67,9.44,0.89,31.61
Boomerang,0600-2400,2019,2019-01-14,Monday,1,4.72,13.33,0.41,5.64,0.98,34.49
Boomerang,0600-2400,2019,2019-01-15,Tuesday,1,4.47,11.66,0.29,4.23,0.86,30.06
Boomerang,0600-2400,2019,2019-01-16,Wednesday,1,4.63,13.66,0.64,9.09,1.37,48.19
Boomerang,0600-2400,2019,2019-01-17,Thursday,1,4.51,11.64,0.25,3.79,0.91,33.5
Boomerang,0600-2400,2019,2019-01-18,Friday,1,4.93,12.69,0.47,6.8,0.86,30.43
Boomerang,0600-2400,2019,2019-01-19,Saturday,1,4.71,10.14,0.32,4.03,0.96,31.18
Boomerang,0600-2400,2019,2019-01-20,Sunday,1,3.02,6.38,0.2,2.65,0.8,26.38
Boomerang,0600-2400,2019,2019-01-21,Monday,1,3.98,10.9,0.21,3.05,0.66,23.6
Boomerang,0600-2400,2019,2019-01-22,Tuesday,1,3.39,9.1,0.55,7.78,0.95,32.75
Boomerang,0600-2400,2019,2019-01-23,Wednesday,1,4.51,11.57,0.35,5.27,0.93,32.48
Boomerang,0600-2400,2019,2019-01-24,Thursday,1,3.54,8.53,0.19,2.82,0.61,21.43
Boomerang,0600-2400,2019,2019-01-25,Friday,1,3.38,8.65,0.35,4.93,0.77,26.67
Boomerang,0600-2400,2019,2019-01-26,Saturday,1,5.18,13.23,0.66,8.06,1.26,39.87
Boomerang,0600-2400,2019,2019-01-27,Sunday,1,4.09,8.61,0.22,3.01,0.61,21.48
Boomerang,0600-2400,2019,2019-01-28,Monday,1,3.22,7.2,0.47,7.01,0.81,29.06
Boomerang,0600-2400,2019,2019-01-29,Tuesday,1,3.54,9.14,0.42,6.08,0.77,27.41
Boomerang,0600-2400,2019,2019-01-30,Wednesday,1,3.8,8.67,0.36,5.2,0.75,25.93
Boomerang,0600-2400,2019,2019-01-31,Thursday,1,4.72,10.82,0.16,2.36,0.64,22.15
Boomerang,0600-2400,2019,2019-02-01,Friday,2,2.62,5.93,0.23,3.27,0.61,20.4
Boomerang,0600-2400,2019,2019-02-02,Saturday,2,2.88,8.02,0.5,6.21,0.89,29.35
Boomerang,0600-2400,2019,2019-02-03,Sunday,2,3.76,7.69,0.21,2.91,0.73,25.86
Boomerang,0600-2400,2019,2019-02-04,Monday,2,2.27,4.97,0.17,2.43,0.46,15.66
Boomerang,0600-2400,2019,2019-02-05,Tuesday,2,3.31,7.3,0.12,1.67,0.44,15.11
Boomerang,0600-2400,2019,2019-02-06,Wednesday,2,3.07,6.66,0.23,3.35,0.59,19.97
Boomerang,0600-2400,2019,2019-02-07,Thursday,2,5.79,11.1,0.29,4.46,0.67,23.72
Boomerang,0600-2400,2019,2019-02-08,Friday,2,3.71,7.71,0.29,4.26,0.59,19.93
Boomerang,0600-2400,2019,2019-02-09,Saturday,2,1.82,4.69,0.52,6.67,0.59,19.33
Boomerang,0600-2400,2019,2019-02-10,Sunday,2,3.59,7.81,0.31,4.34,0.56,20.43
Boomerang,0600-2400,2019,2019-02-11,Monday,2,6.2,12.64,0.36,5.05,0.78,25.78
Boomerang,0600-2400,2019,2019-02-12,Tuesday,2,5.48,10.37,0.28,4.08,0.63,21.2
Boomerang,0600-2400,2019,2019-02-13,Wednesday,2,4.67,9.66,0.2,2.97,0.68,23.09
Boomerang,0600-2400,2019,2019-02-14,Thursday,2,5.46,10.52,0.34,4.9,0.78,26.87
Boomerang,0600-2400,2019,2019-02-15,Friday,2,3.55,6.66,0.23,3.31,0.5,16.89
Boomerang,0600-2400,2019,2019-02-16,Saturday,2,5.64,14.88,0.74,9.26,1.26,41.88
Boomerang,0600-2400,2019,2019-02-17,Sunday,2,4.35,8.5,0.32,4.38,0.7,24.49
Boomerang,0600-2400,2019,2019-02-18,Monday,2,2.81,5.64,0.4,5.76,0.67,22.12
Boomerang,0600-2400,2019,2019-02-19,Tuesday,2,4.11,8.03,0.41,6.18,0.77,27.01
Boomerang,0600-2400,2019,2019-02-20,Wednesday,2,1.37,2.78,0.81,11.86,0.87,29.64
Boomerang,0600-2400,2019,2019-02-21,Thursday,2,4.46,8.31,0.47,6.54,0.67,22.19
Boomerang,0600-2400,2019,2019-02-22,Friday,2,5.82,13.17,0.44,6.33,0.84,30.13
Boomerang,0600-2400,2019,2019-02-23,Saturday,2,2.08,5.95,0.59,9.16,0.71,27.47
Boomerang,0600-2400,2019,2019-02-24,Sunday,2,2.75,6.76,0.28,4.17,0.54,21.42
Boomerang,0600-2400,2019,2019-02-25,Monday,2,1.88,3.93,0.17,2.57,0.45,16.07
Boomerang,0600-2400,2019,2019-02-26,Tuesday,2,2.83,5.77,0.18,2.54,0.47,16.36
Boomerang,0600-2400,2019,2019-02-27,Wednesday,2,2.14,4.85,0.43,6.5,0.5,17.98
Boomerang,0600-2400,2019,2019-02-28,Thursday,2,4.18,8.51,0.23,3.44,0.76,26.87
Boomerang,0600-2400,2019,2019-03-01,Friday,3,1.87,3.44,0.25,3.48,0.33,11.1
Boomerang,0600-2400,2019,2019-03-02,Saturday,3,2.35,6.19,0.47,6.25,0.63,21.98
Boomerang,0600-2400,2019,2019-03-03,Sunday,3,3.46,7.74,0.26,3.72,0.56,20.84
Boomerang,0600-2400,2019,2019-03-04,Monday,3,4.69,11.07,0.51,7.1,0.91,31.09
Boomerang,0600-2400,2019,2019-03-05,Tuesday,3,3.85,7.8,0.14,2.02,0.62,21.18
Boomerang,0600-2400,2019,2019-03-06,Wednesday,3,5.25,10.89,0.22,3.16,0.76,25.32
Boomerang,0600-2400,2019,2019-03-07,Thursday,3,4.02,7.04,0.3,4.26,0.52,17.51
Boomerang,0600-2400,2019,2019-03-08,Friday,3,4.95,8.81,0.23,3.17,0.67,21.88
Boomerang,0600-2400,2019,2019-03-09,Saturday,3,4.25,9.63,0.78,10.36,1.06,36.25
Boomerang,0600-2400,2019,2019-03-10,Sunday,3,3.15,7.19,0.35,5.09,0.91,35.53
Boomerang,0600-2400,2019,2019-03-11,Monday,3,4.21,7.25,0.3,4.48,0.55,18.68
Boomerang,0600-2400,2019,2019-03-12,Tuesday,3,2.65,4.89,0.19,2.9,0.41,14.22
Boomerang,0600-2400,2019,2019-03-13,Wednesday,3,5.37,9.64,0.19,2.8,0.61,20.62
Boomerang,0600-2400,2019,2019-03-14,Thursday,3,4.01,7.93,0.18,2.56,0.62,21.07
Boomerang,0600-2400,2019,2019-03-15,Friday,3,2.46,5.29,0.22,3.17,0.55,18.94
Boomerang,0600-2400,2019,2019-03-16,Saturday,3,1.59,3.65,0.15,1.88,0.42,13.98
Boomerang,0600-2400,2019,2019-03-17,Sunday,3,2.34,4.34,0.47,6.6,0.63,22.94
Boomerang,0600-2400,2019,2019-03-18,Monday,3,2.27,4.46,0.47,6.9,0.53,17.99
Boomerang,0600-2400,2019,2019-03-19,Tuesday,3,4.91,8.83,0.58,8.45,0.67,24.06
Boomerang,0600-2400,2019,2019-03-20,Wednesday,3,3.25,6.7,0.19,2.82,0.5,17.64
Boomerang,0600-2400,2019,2019-03-21,Thursday,3,3.67,6.44,0.15,2.34,0.45,15.86
Boomerang,0600-2400,2019,2019-03-22,Friday,3,1.49,2.75,0.16,2.44,0.34,12.13
Boomerang,0600-2400,2019,2019-03-23,Saturday,3,1.29,3.49,0.35,4.39,0.54,17.78
Boomerang,0600-2400,2019,2019-03-24,Sunday,3,1.42,3.1,0.56,7.67,0.91,32.05
Boomerang,0600-2400,2019,2019-03-25,Monday,3,1.46,3.14,0.42,6.25,0.68,25.85
Boomerang,0600-2400,2019,2019-03-26,Tuesday,3,1.96,3.39,0.32,4.59,0.59,20.79
Boomerang,0600-2400,2019,2019-03-27,Wednesday,3,3.44,6.38,0.29,3.94,0.64,21.31
Boomerang,0600-2400,2019,2019-03-28,Thursday,3,3.0,6.26,0.43,6.07,0.62,21.98
Boomerang,0600-2400,2019,2019-03-29,Friday,3,2.93,6.17,0.32,4.82,0.56,19.57
Boomerang,0600-2400,2019,2019-03-30,Saturday,3,1.72,5.24,0.39,4.81,0.77,25.81
Boomerang,0600-2400,2019,2019-03-31,Sunday,3,1.8,3.8,0.17,2.26,0.46,16.08
Boomerang,0600-2400,2019,2019-04-01,Monday,4,2.01,4.25,0.16,2.21,0.45,15.09
Boomerang,0600-2400,2019,2019-04-02,Tuesday,4,3.54,5.79,0.13,1.86,0.49,16.36
Boomerang,0600-2400,2019,2019-04-03,Wednesday,4,2.65,5.2,0.27,3.6,0.51,16.58
Boomerang,0600-2400,2019,2019-04-04,Thursday,4,1.56,2.89,0.09,1.27,0.36,12.0
Boomerang,0600-2400,2019,2019-04-05,Friday,4,2.58,4.93,0.06,0.89,0.44,14.03
Boomerang,0600-2400,2019,2019-04-06,Saturday,4,1.75,4.77,0.22,2.82,0.6,20.09
Boomerang,0600-2400,2019,2019-04-07,Sunday,4,3.49,6.3,0.07,1.0,0.45,16.47
Boomerang,0600-2400,2019,2019-04-08,Monday,4,5.21,9.28,0.27,3.76,0.72,23.74
Boomerang,0600-2400,2019,2019-04-09,Tuesday,4,2.68,4.52,0.12,1.75,0.29,10.1
Boomerang,0600-2400,2019,2019-04-10,Wednesday,4,3.7,8.13,0.23,3.24,0.54,18.15
Boomerang,0600-2400,2019,2019-04-11,Thursday,4,1.51,2.53,0.21,2.95,0.49,15.65
Boomerang,0600-2400,2019,2019-04-12,Friday,4,1.81,3.78,0.25,3.56,0.44,14.47
Boomerang,0600-2400,2019,2019-04-13,Saturday,4,3.45,8.37,0.17,2.06,0.66,20.96
Boomerang,0600-2400,2019,2019-04-14,Sunday,4,1.26,2.46,0.16,2.21,0.26,9.24
Boomerang,0600-2400,2019,2019-04-15,Monday,4,3.57,10.78,0.22,3.13,0.54,19.91
Boomerang,0600-2400,2019,2019-04-16,Tuesday,4,1.97,5.27,0.19,2.61,0.83,30.06
Boomerang,0600-2400,2019,2019-04-17,Wednesday,4,1.23,3.08,0.25,3.57,0.38,13.41
Boomerang,0600-2400,2019,2019-04-18,Thursday,4,1.1,2.38,0.16,2.28,0.3,11.44
Boomerang,0600-2400,2019,2019-04-19,Friday,4,0.39,0.75,0.06,0.82,0.15,5.51
Boomerang,0600-2400,2019,2019-04-20,Saturday,4,0.26,0.5,0.08,0.93,0.15,5.08
Boomerang,0600-2400,2019,2019-04-21,Sunday,4,1.02,1.76,0.12,1.85,0.38,15.13
Boomerang,0600-2400,2019,2019-04-22,Monday,4,2.61,5.64,0.29,4.17,0.52,18.33
Boomerang,0600-2400,2019,2019-04-23,Tuesday,4,1.87,3.17,0.33,4.65,0.59,20.08
Boomerang,0600-2400,2019,2019-04-24,Wednesday,4,2.76,4.86,0.33,4.71,0.48,16.65
Boomerang,0600-2400,2019,2019-04-25,Thursday,4,1.29,2.69,0.24,3.48,0.37,12.7
Boomerang,0600-2400,2019,2019-04-26,Friday,4,3.99,9.02,0.2,2.71,0.67,22.05
Boomerang,0600-2400,2019,2019-04-27,Saturday,4,2.44,6.59,0.2,2.55,0.82,27.61
Boomerang,0600-2400,2019,2019-04-28,Sunday,4,3.6,8.49,0.3,4.32,0.75,28.05
Boomerang,0600-2400,2019,2019-04-29,Monday,4,4.21,7.8,0.52,7.37,0.65,21.82
Boomerang,0600-2400,2019,2019-04-30,Tuesday,4,3.1,5.59,0.39,5.82,0.64,22.22
Boomerang,0600-2400,2019,2019-05-01,Wednesday,5,2.34,5.61,0.38,5.7,0.53,21.42
Boomerang,0600-2400,2019,2019-05-02,Thursday,5,4.54,7.33,0.32,4.25,0.66,21.74
Boomerang,0600-2400,2019,2019-05-03,Friday,5,3.95,7.85,0.36,4.84,0.85,27.29
Boomerang,0600-2400,2019,2019-05-04,Saturday,5,4.58,10.41,0.61,7.32,1.16,37.14
Boomerang,0600-2400,2019,2019-05-05,Sunday,5,2.84,5.68,0.14,1.8,0.55,19.07
Boomerang,0600-2400,2019,2019-05-06,Monday,5,4.25,7.98,0.2,2.72,0.52,16.9
Boomerang,0600-2400,2019,2019-05-07,Tuesday,5,1.67,2.84,0.07,1.01,0.3,9.97
Boomerang,0600-2400,2019,2019-05-08,Wednesday,5,2.34,4.66,0.07,1.13,0.46,16.13
Boomerang,0600-2400,2019,2019-05-09,Thursday,5,1.2,2.08,0.12,1.69,0.29,9.31
Boomerang,0600-2400,2019,2019-05-10,Friday,5,1.84,3.77,0.38,5.29,0.55,18.49
Boomerang,0600-2400,2019,2019-05-11,Saturday,5,1.34,3.86,0.33,4.17,0.61,19.93
Boomerang,0600-2400,2019,2019-05-12,Sunday,5,1.55,3.25,0.39,5.03,0.55,18.35
Boomerang,0600-2400,2019,2019-05-13,Monday,5,4.04,8.99,0.1,1.44,0.47,16.6
Boomerang,0600-2400,2019,2019-05-14,Tuesday,5,4.15,6.74,0.37,5.38,0.56,18.58
Boomerang,0600-2400,2019,2019-05-15,Wednesday,5,2.45,5.14,0.26,3.71,0.49,16.41
Boomerang,0600-2400,2019,2019-05-16,Thursday,5,1.89,3.15,0.3,4.31,0.5,16.84
Boomerang,0600-2400,2019,2019-05-17,Friday,5,3.3,7.12,0.22,3.14,0.51,17.62
Boomerang,0600-2400,2019,2019-05-18,Saturday,5,2.28,5.81,0.33,4.14,0.58,19.63
Boomerang,0600-2400,2019,2019-05-19,Sunday,5,2.98,7.36,0.26,3.75,0.73,27.77
Boomerang,0600-2400,2019,2019-05-20,Monday,5,1.62,3.51,0.35,4.94,0.63,22.06
Boomerang,0600-2400,2019,2019-05-21,Tuesday,5,4.46,8.03,0.32,4.48,0.64,22.18
Boomerang,0600-2400,2019,2019-05-22,Wednesday,5,2.79,5.79,0.35,4.89,0.6,20.29
Boomerang,0600-2400,2019,2019-05-23,Thursday,5,3.88,6.83,0.43,6.24,0.65,23.2
Boomerang,0600-2400,2019,2019-05-24,Friday,5,3.15,6.9,0.44,6.05,0.63,21.05
Boomerang,0600-2400,2019,2019-05-25,Saturday,5,1.17,2.66,0.06,0.8,0.52,17.28
Boomerang,0600-2400,2019,2019-05-26,Sunday,5,3.93,9.23,0.13,1.86,0.5,18.86
Boomerang,0600-2400,2019,2019-05-27,Monday,5,5.69,10.49,0.37,5.2,0.83,28.46
Boomerang,0600-2400,2019,2019-05-28,Tuesday,5,5.77,11.16,0.21,3.02,0.66,22.01
Boomerang,0600-2400,2019,2019-05-29,Wednesday,5,2.37,4.92,0.2,2.71,0.5,16.99
Boomerang,0600-2400,2019,2019-05-30,Thursday,5,2.05,4.15,0.63,9.61,0.72,25.7
Boomerang,0600-2400,2019,2019-05-31,Friday,5,4.2,10.65,0.34,5.03,0.71,25.28
Boomerang,0600-2400,2019,2019-06-01,Saturday,6,3.74,13.06,0.85,11.58,1.17,43.27
Boomerang,0600-2400,2019,2019-06-02,Sunday,6,2.83,6.23,0.29,3.98,0.67,24.16
Boomerang,0600-2400,2019,2019-06-03,Monday,6,1.88,5.07,0.42,6.04,0.47,18.12
Boomerang,0600-2400,2019,2019-06-04,Tuesday,6,3.41,7.21,0.32,4.78,0.58,19.59
Boomerang,0600-2400,2019,2019-06-05,Wednesday,6,3.05,5.63,0.29,4.06,0.54,18.41
Boomerang,0600-2400,2019,2019-06-06,Thursday,6,3.48,6.49,0.48,7.47,0.62,22.32
Boomerang,0600-2400,2019,2019-06-07,Friday,6,1.28,2.86,0.32,4.91,0.74,27.06
Boomerang,0600-2400,2019,2019-06-08,Saturday,6,4.05,9.61,1.02,12.86,1.17,37.56
